satisfaction_level,last_evaluation,number_project,average_monthly_hours,tenure,work_accident,left,promotion_last_5years,department,salary
0.42,0.54,3,122,4,0,0,0,support,low
0.88,0.6,4,208,7,0,0,1,management,high
0.09,0.87,7,305,4,0,1,0,sales,medium
0.93,0.51,4,110,3,0,0,0,product_mng,low
0.78,0.8,4,194,2,1,0,0,technical,medium
0.45,0.48,2,144,3,0,1,0,marketing,medium
0.51,0.76,4,140,3,0,0,0,support,low
0.39,0.57,2,131,3,0,1,0,support,medium
0.11,0.83,6,244,4,0,1,0,hr,medium
0.36,0.47,2,129,3,0,1,0,sales,medium
0.41,0.55,2,159,3,0,1,0,IT,medium
0.41,0.56,2,150,3,0,1,0,product_mng,low
0.39,0.57,2,158,3,0,1,0,sales,low
0.1,0.95,7,296,4,0,1,0,technical,low
0.1,0.93,6,307,4,0,1,0,sales,low
0.15,0.74,6,144,7,0,0,1,management,high
0.5,0.49,3,214,3,0,0,0,technical,medium
0.44,0.45,2,156,3,0,1,0,sales,medium
0.49,0.96,3,140,3,0,0,0,marketing,medium
0.1,0.97,6,247,4,0,1,0,management,medium
0.52,0.78,4,206,2,0,0,0,marketing,medium
0.63,0.6,4,258,3,0,0,0,sales,medium
0.73,0.99,6,206,5,0,1,0,sales,medium
0.81,0.99,5,143,3,0,0,0,marketing,medium
0.99,0.94,4,167,4,0,0,0,support,low
0.45,0.47,2,160,3,0,1,0,sales,low
0.38,0.68,5,211,6,0,0,0,technical,low
0.43,0.53,2,147,3,0,1,0,sales,medium
0.73,0.48,4,139,5,0,0,0,sales,medium
0.55,0.96,3,194,3,0,0,0,product_mng,medium
0.19,1,4,192,4,0,1,0,accounting,low
0.45,0.51,2,160,3,1,1,1,sales,low
0.65,0.85,4,201,10,0,0,0,support,low
0.52,0.57,3,150,3,0,0,0,sales,low
0.53,0.47,6,106,6,0,0,0,management,high
0.4,0.48,2,161,3,0,1,0,IT,medium
0.77,0.68,3,98,3,0,0,0,support,medium
0.41,0.46,2,128,3,0,1,0,accounting,low
0.11,0.87,6,301,4,0,1,0,accounting,low
0.1,0.97,6,307,4,0,1,0,technical,low
0.61,0.47,2,253,3,0,1,0,sales,low
0.73,0.85,5,245,3,0,0,0,RandD,low
0.66,0.79,5,134,3,0,0,0,management,high
0.4,0.56,2,148,3,0,1,0,support,low
0.63,0.89,4,246,3,0,0,0,technical,medium
0.63,0.93,4,201,3,0,0,0,IT,low
0.48,0.56,5,140,2,0,0,0,IT,low
0.91,0.98,4,242,6,0,1,0,support,low
0.72,0.82,5,269,5,0,1,0,technical,low
0.97,0.51,5,215,7,0,0,0,management,high
0.84,0.97,5,251,5,0,1,0,support,medium
0.9,0.92,4,271,5,0,1,0,IT,medium
0.72,0.58,4,149,3,0,0,0,product_mng,low
0.79,0.91,4,200,3,0,0,0,sales,medium
0.78,0.43,4,275,3,0,0,0,IT,low
0.39,0.52,2,129,3,0,1,0,product_mng,low
0.31,0.62,6,135,5,0,1,0,support,low
0.81,0.7,6,161,4,0,1,0,IT,medium
0.72,1,4,169,3,0,1,0,sales,medium
0.22,0.44,3,166,6,0,0,0,hr,low
0.66,0.49,4,157,3,0,0,0,sales,low
0.76,0.57,5,255,4,0,0,0,management,medium
0.97,0.57,3,164,10,0,0,0,management,high
0.23,0.7,5,168,4,0,1,0,support,low
0.72,0.85,5,246,5,0,1,0,sales,medium
0.57,0.54,5,216,3,0,0,0,support,medium
0.91,0.91,4,262,6,0,1,0,support,low
0.43,0.56,2,133,3,0,1,0,RandD,low
0.68,0.7,4,185,4,0,0,0,technical,medium
0.81,0.83,4,259,3,1,0,0,technical,low
0.38,0.45,2,132,3,0,1,0,sales,medium
0.42,0.47,2,159,3,0,1,0,marketing,low
0.9,0.83,5,259,5,0,1,0,accounting,low
0.77,0.83,4,245,5,0,1,0,sales,medium
0.69,0.55,5,242,2,0,0,0,sales,medium
0.4,0.57,2,128,3,0,1,0,support,medium
0.6,0.9,4,260,2,0,0,0,sales,medium
0.5,0.73,3,154,10,0,0,0,IT,medium
0.42,0.49,2,145,3,0,1,0,sales,medium
0.96,0.42,6,101,4,0,0,0,technical,medium
0.77,0.92,5,235,5,0,1,0,IT,low
0.23,0.77,5,272,2,0,0,0,sales,low
0.77,0.94,5,226,6,0,1,0,support,low
0.43,0.46,2,157,3,0,1,0,sales,medium
0.09,0.96,6,296,4,0,1,0,technical,low
0.46,0.54,2,144,3,0,1,0,sales,low
0.81,0.66,3,181,2,1,0,0,sales,medium
0.4,0.53,2,151,3,0,1,0,IT,low
0.95,0.66,4,168,2,0,0,0,sales,medium
0.7,0.74,6,136,3,0,1,0,IT,low
0.72,0.86,4,191,2,0,0,0,RandD,low
0.99,0.84,5,138,2,0,0,0,IT,medium
0.17,0.36,6,191,2,0,0,0,product_mng,medium
0.66,0.58,4,244,3,0,0,0,sales,medium
0.77,0.93,4,231,5,0,1,0,hr,medium
0.55,0.77,3,237,2,0,0,0,hr,low
0.11,0.87,7,282,5,0,1,0,technical,low
0.12,0.61,6,172,6,0,0,0,RandD,high
0.53,0.87,3,151,2,0,0,0,RandD,low
0.1,0.92,6,258,4,0,1,0,technical,low
0.09,0.77,6,244,4,0,1,0,product_mng,low
0.73,0.86,4,245,6,0,1,0,sales,low
0.25,0.9,6,229,8,0,0,0,sales,medium
0.71,0.57,2,183,4,0,0,0,sales,low
0.48,0.93,3,150,10,0,0,0,technical,low
0.37,0.47,2,138,3,1,1,0,accounting,medium
0.09,0.8,6,294,4,0,1,0,hr,low
0.89,0.96,5,221,5,0,1,0,technical,low
0.11,0.91,6,272,4,0,1,0,accounting,low
0.85,0.49,4,139,2,0,0,0,sales,medium
0.1,0.79,6,301,5,0,1,0,RandD,medium
0.84,0.56,5,224,2,0,0,0,support,medium
0.77,0.91,5,221,6,0,1,0,support,medium
0.84,0.43,6,246,4,0,0,0,technical,medium
0.76,0.74,3,224,2,0,0,0,accounting,low
0.73,0.92,5,266,5,0,1,0,support,medium
0.57,0.59,2,111,2,0,0,0,management,high
0.86,0.93,5,208,2,0,0,0,IT,low
0.43,0.47,2,135,3,0,1,0,sales,low
0.93,0.89,3,255,7,1,0,0,sales,medium
1,0.74,2,187,3,0,0,0,support,medium
0.43,0.48,2,157,3,0,1,0,sales,medium
0.52,0.83,5,145,3,0,0,0,sales,medium
0.45,0.54,2,129,3,0,1,0,technical,medium
0.61,0.51,3,156,3,1,0,0,marketing,medium
0.86,0.55,5,219,2,0,0,0,technical,medium
0.87,0.91,5,228,5,0,1,0,support,low
0.73,0.84,3,216,8,0,0,0,management,medium
0.89,0.63,4,270,3,1,0,0,sales,medium
0.71,0.64,4,189,3,0,0,0,technical,medium
0.77,0.87,3,275,4,1,0,0,support,medium
0.6,0.54,4,182,6,0,0,0,sales,medium
0.75,0.99,5,254,5,0,1,0,sales,low
0.7,0.53,3,215,7,1,0,0,technical,medium
0.59,0.49,7,263,4,0,1,0,technical,medium
0.46,0.53,2,143,3,1,1,0,technical,low
0.83,0.67,3,175,3,0,0,0,product_mng,medium
0.4,0.62,4,127,5,0,0,0,accounting,low
0.81,0.81,5,250,4,0,0,1,sales,medium
0.66,0.59,3,204,3,0,0,0,product_mng,high
0.44,0.46,2,154,3,0,1,0,technical,low
0.43,0.5,2,135,3,0,1,0,product_mng,medium
0.43,0.48,2,135,3,0,1,0,sales,medium
0.71,0.63,3,204,3,0,0,0,marketing,low
0.61,0.98,4,199,2,0,0,0,technical,low
0.88,0.51,5,195,4,0,0,0,IT,low
0.44,0.52,2,137,3,0,1,0,RandD,medium
0.1,0.9,7,281,4,0,1,0,sales,low
0.92,0.77,4,185,3,0,0,0,RandD,medium
0.43,0.51,2,141,3,0,1,0,sales,low
0.72,0.85,3,186,4,0,0,0,technical,low
0.61,0.5,4,269,3,0,0,0,IT,medium
0.11,0.94,6,276,4,0,1,0,sales,low
0.43,0.57,2,129,3,0,1,0,sales,medium
0.54,0.78,4,176,2,0,0,0,marketing,medium
0.17,0.93,5,183,5,0,0,0,accounting,high
0.48,1,4,261,3,0,0,0,accounting,low
0.4,0.49,2,140,3,0,1,0,sales,medium
0.1,0.81,6,248,4,0,1,0,marketing,low
0.48,0.67,3,183,2,0,0,0,technical,low
0.79,0.87,4,223,5,0,0,0,sales,medium
0.64,0.58,5,115,5,0,0,0,support,low
0.1,0.95,6,264,5,0,1,0,RandD,medium
0.41,0.5,2,149,3,0,1,0,RandD,low
0.62,0.85,3,145,3,0,0,0,sales,medium
0.76,0.87,5,245,5,0,1,0,sales,low
0.53,0.64,3,168,3,0,0,0,sales,low
0.63,0.96,4,167,2,0,0,0,technical,medium
0.85,0.75,4,139,3,0,0,0,sales,low
0.55,0.51,4,155,3,0,0,0,IT,low
0.41,0.55,2,154,3,0,1,0,support,low
0.09,0.87,6,266,4,0,1,0,support,medium
0.84,0.85,4,249,6,0,1,0,marketing,low
0.78,0.65,3,139,3,0,0,0,marketing,high
0.94,0.64,5,247,10,0,0,0,sales,medium
0.74,0.99,5,263,5,0,1,0,RandD,low
0.74,1,5,222,6,0,1,0,accounting,low
0.94,0.61,3,140,2,0,0,0,support,medium
0.54,0.56,4,227,3,0,0,0,sales,low
0.42,0.52,2,134,3,0,1,0,sales,low
0.9,0.87,5,219,2,0,0,0,marketing,medium
0.74,0.87,5,224,2,0,0,0,support,medium
0.75,0.7,3,129,3,0,0,0,accounting,medium
0.78,1,3,139,3,0,0,0,support,low
0.38,0.86,6,139,6,0,1,0,technical,medium
0.96,0.62,5,128,5,0,0,0,support,low
0.49,0.49,4,212,7,0,0,0,product_mng,medium
0.91,0.9,4,250,5,0,1,0,sales,medium
0.82,0.99,4,263,6,0,1,0,technical,medium
0.11,0.86,6,273,4,1,1,0,support,low
0.84,0.93,4,250,5,0,1,0,IT,medium
0.69,0.66,3,215,6,0,0,0,sales,high
0.1,0.94,7,281,4,0,1,0,technical,medium
0.77,0.75,4,191,3,0,0,0,IT,medium
0.37,0.72,3,183,2,0,0,0,sales,low
0.34,0.67,4,141,2,0,1,0,sales,low
0.62,0.91,3,251,10,0,0,0,sales,medium
0.11,0.81,6,305,4,0,1,0,sales,low
0.92,0.87,4,226,6,1,1,0,technical,medium
0.71,0.99,2,136,3,0,0,0,IT,low
0.78,1,4,267,5,0,1,0,technical,medium
0.93,0.59,5,172,3,0,0,0,sales,medium
0.11,0.77,7,273,4,0,1,0,management,low
0.65,0.52,5,149,3,0,0,0,sales,low
0.83,0.92,4,255,5,0,1,0,accounting,low
0.67,0.68,4,171,3,0,0,0,sales,low
0.5,0.91,3,212,2,0,0,0,IT,low
0.74,0.89,5,229,6,0,1,0,support,low
0.7,0.83,5,241,2,0,0,0,sales,medium
0.8,0.55,2,212,3,0,0,0,support,medium
0.85,1,4,225,5,0,1,0,technical,low
0.39,0.45,3,100,8,1,0,0,product_mng,medium
0.39,0.75,6,185,3,0,0,1,management,high
0.11,0.97,6,284,4,0,1,0,sales,low
0.87,0.91,5,268,3,0,0,0,IT,low
0.94,0.75,5,238,2,0,0,0,support,medium
0.86,0.61,4,193,2,0,0,0,support,high
0.98,0.98,4,170,10,0,0,0,IT,medium
0.8,0.54,4,258,3,0,0,0,support,low
0.45,0.54,2,129,3,0,1,0,marketing,high
0.86,0.84,4,246,6,0,1,0,IT,low
0.09,0.92,7,301,4,0,1,0,marketing,low
0.6,0.62,3,238,4,0,0,1,marketing,medium
0.81,0.92,4,268,3,0,0,0,sales,low
0.96,0.89,3,142,4,0,0,0,sales,medium
0.83,0.82,5,179,3,0,0,0,technical,low
0.09,0.91,6,248,4,0,1,0,sales,low
0.73,0.78,3,262,7,1,0,1,management,high
0.17,0.73,5,258,4,0,0,0,technical,medium
0.1,0.82,6,244,4,0,1,0,technical,medium
0.93,0.98,3,238,2,0,0,0,marketing,low
0.88,0.51,4,139,3,0,0,0,sales,low
0.69,0.87,5,174,3,0,0,0,support,medium
0.11,0.93,7,296,4,0,1,0,RandD,low
0.4,0.46,2,156,3,0,1,0,management,medium
0.09,0.95,6,292,4,0,1,0,sales,medium
0.37,0.92,4,211,7,0,0,0,sales,high
0.88,0.52,5,264,4,0,0,0,product_mng,medium
0.61,0.59,5,271,2,0,0,0,sales,low
0.45,0.51,2,137,3,0,1,0,support,low
0.86,0.95,4,238,5,0,1,0,sales,medium
0.95,0.9,3,155,3,0,0,0,technical,medium
0.61,0.84,5,104,4,0,0,0,sales,low
0.29,0.75,6,271,10,0,0,0,sales,medium
0.53,0.7,4,223,3,0,0,0,sales,low
0.55,0.4,3,139,8,0,0,1,hr,medium
0.65,0.83,4,251,2,0,0,0,technical,medium
0.64,0.6,3,265,4,0,0,0,sales,low
0.11,0.77,6,275,4,0,1,0,accounting,low
0.38,0.51,2,159,3,0,1,0,sales,low
0.53,0.8,2,225,7,1,0,1,management,high
0.69,0.97,4,233,3,0,0,0,IT,low
0.79,0.84,5,247,5,0,1,0,technical,low
0.54,0.58,4,206,3,0,0,0,sales,medium
0.39,0.56,2,156,3,0,1,0,IT,low
0.41,0.68,3,165,3,1,0,0,product_mng,medium
0.38,0.5,2,150,3,1,1,0,support,medium
0.67,0.61,3,202,2,0,0,0,technical,medium
0.11,0.79,7,295,4,0,1,0,hr,low
0.31,0.87,6,240,3,1,0,0,hr,low
0.49,0.88,4,244,3,0,0,0,sales,low
0.36,0.54,2,136,3,0,1,0,IT,low
0.69,0.51,3,257,3,1,0,0,IT,low
0.82,0.69,4,262,2,0,0,0,sales,low
0.56,0.86,4,201,3,1,0,0,technical,medium
0.51,0.85,4,186,2,0,0,0,product_mng,low
0.8,0.99,3,248,3,1,0,0,sales,medium
0.45,0.52,2,145,3,0,1,0,sales,medium
0.69,0.86,5,195,6,0,0,0,management,high
0.73,0.41,2,231,6,1,0,0,sales,medium
0.74,0.89,5,259,5,0,1,0,RandD,low
0.44,0.5,2,156,3,0,1,0,sales,medium
0.38,0.52,2,156,3,0,1,0,technical,low
0.53,0.85,2,164,5,0,1,0,support,low
0.83,0.61,5,257,2,0,0,0,hr,low
0.09,0.85,7,307,4,0,1,0,management,low
1,0.65,4,202,4,1,0,0,hr,low
0.1,0.85,7,261,4,0,1,0,IT,medium
0.09,0.84,7,307,4,0,1,0,IT,medium
0.38,0.46,2,147,3,0,1,0,support,low
0.9,0.66,3,231,3,0,0,0,hr,medium
0.84,0.77,4,262,4,0,0,0,technical,low
0.88,0.68,5,157,4,1,0,0,marketing,medium
0.4,0.53,2,152,3,0,1,0,product_mng,medium
0.77,0.91,5,236,5,0,1,0,marketing,medium
0.61,0.92,4,159,5,0,0,0,IT,medium
0.71,0.54,4,188,6,0,0,0,technical,low
0.85,0.92,4,275,5,0,1,0,support,medium
0.11,0.87,6,306,4,0,1,0,IT,low
0.37,0.54,2,149,3,0,1,0,support,low
0.1,0.81,6,290,4,0,1,0,accounting,medium
0.6,0.98,4,195,3,0,0,0,support,medium
0.1,0.68,3,179,3,0,1,0,IT,medium
0.85,0.91,4,145,3,0,0,0,support,medium
0.1,0.89,7,285,4,0,1,0,IT,low
0.92,0.82,5,265,5,0,1,0,RandD,medium
0.9,0.74,4,206,4,1,0,0,IT,low
0.13,0.43,4,165,5,0,0,0,sales,low
0.11,0.84,7,296,4,0,1,0,sales,low
0.98,0.92,4,201,3,1,0,0,support,low
0.55,0.4,3,158,3,0,0,0,hr,low
0.99,0.75,3,215,3,0,0,0,technical,low
0.78,0.94,5,271,6,0,1,0,IT,low
0.56,0.94,3,226,2,0,0,0,technical,low
0.76,0.83,6,293,6,0,1,0,support,low
0.1,0.81,6,301,4,1,1,0,sales,medium
0.49,0.71,3,196,3,0,0,0,RandD,low
0.83,0.52,4,273,3,0,0,0,technical,medium
0.1,0.81,7,244,5,0,1,0,hr,medium
0.61,0.63,5,230,3,0,0,0,sales,medium
0.66,0.6,3,210,2,0,0,0,sales,low
0.84,0.53,3,210,4,1,0,0,marketing,medium
0.69,0.76,5,255,6,0,0,0,technical,low
0.39,0.47,2,135,3,0,1,0,sales,low
0.84,0.47,3,125,4,0,0,0,RandD,low
0.67,0.39,2,207,7,0,0,0,sales,medium
0.43,0.53,2,131,3,0,1,0,IT,low
0.77,0.9,4,237,5,0,1,0,support,low
0.7,0.59,4,216,3,0,0,0,accounting,low
0.44,0.52,2,128,3,0,1,0,sales,medium
0.39,0.56,2,160,3,0,1,0,sales,low
0.44,0.47,2,130,3,0,1,0,technical,low
0.59,0.81,4,200,2,0,0,0,support,low
0.42,0.49,2,139,3,0,1,0,hr,low
0.46,0.49,3,213,3,0,0,0,accounting,low
0.61,0.85,5,230,3,0,0,0,support,low
0.38,0.45,2,127,3,0,1,0,technical,low
0.79,0.96,4,257,5,0,1,0,accounting,medium
0.62,0.73,3,144,10,1,0,0,support,high
0.7,0.69,3,102,4,1,0,0,product_mng,medium
0.48,0.61,3,223,3,1,0,0,support,medium
0.1,0.84,6,309,4,0,1,0,support,low
0.57,0.6,3,218,3,0,0,0,sales,low
0.38,0.51,2,159,3,0,1,0,sales,medium
0.39,0.48,2,151,3,0,1,0,support,low
0.16,0.93,5,210,7,0,0,1,management,medium
0.17,0.92,4,189,2,0,0,0,technical,medium
0.8,0.87,5,240,6,0,1,0,technical,low
0.94,0.73,3,268,10,0,0,0,technical,medium
0.82,0.65,4,148,3,0,0,0,sales,high
0.46,0.53,2,129,3,0,1,0,technical,low
0.1,0.87,6,306,4,0,1,0,support,medium
0.82,0.9,5,248,5,0,1,0,RandD,low
0.58,1,4,220,10,0,0,0,marketing,medium
0.53,0.53,4,257,2,0,0,0,management,high
0.85,0.87,4,273,5,0,1,0,RandD,medium
0.75,0.75,3,273,3,0,0,0,marketing,medium
0.75,1,4,243,5,0,1,0,RandD,low
0.1,0.92,7,273,4,0,1,0,technical,medium
0.15,0.85,3,199,2,0,0,0,sales,medium
0.38,0.43,3,188,7,0,0,0,sales,medium
0.53,0.67,4,167,2,0,0,0,management,low
0.36,0.48,2,136,3,0,1,0,support,low
0.72,0.53,5,240,2,0,0,0,sales,medium
0.36,0.48,2,159,3,0,1,0,product_mng,low
0.56,0.74,3,265,3,0,0,0,support,medium
0.38,0.53,2,146,3,0,1,0,support,low
0.42,0.47,6,174,5,0,0,0,technical,low
0.73,0.79,4,145,2,1,0,0,support,low
0.58,0.5,2,132,3,0,0,0,support,medium
0.88,0.67,5,264,3,0,0,0,product_mng,medium
0.99,0.93,4,236,3,0,0,0,product_mng,low
0.55,0.45,3,179,2,1,0,0,sales,low
0.73,0.93,5,162,4,0,1,0,technical,low
0.38,0.46,2,137,3,0,1,0,technical,low
0.57,0.99,4,222,2,0,0,0,support,medium
0.85,0.54,3,185,10,0,0,1,management,high
0.11,0.94,6,264,4,0,1,0,IT,low
0.51,0.75,4,154,3,0,0,0,marketing,medium
0.17,0.66,6,224,3,0,0,0,sales,medium
0.75,0.85,4,234,3,0,0,0,IT,low
0.83,0.93,3,247,2,0,0,0,hr,low
0.45,0.42,4,156,7,0,0,0,product_mng,high
0.73,0.72,4,233,2,0,0,0,sales,low
0.84,1,4,261,5,0,1,0,sales,low
0.58,0.91,4,173,4,0,0,0,sales,low
0.57,0.73,3,146,3,0,0,0,IT,high
0.4,0.49,2,128,3,0,1,0,sales,low
0.15,0.53,4,205,5,1,0,0,sales,low
0.41,0.52,2,127,3,1,1,0,support,low
0.95,0.84,3,261,8,1,0,1,hr,medium
0.99,0.76,4,204,2,0,0,0,sales,medium
0.83,0.99,5,258,5,0,1,0,support,high
0.1,0.84,6,253,4,0,1,0,marketing,medium
0.11,0.92,7,265,4,0,1,0,technical,low
0.42,0.56,2,134,3,0,1,0,support,low
0.9,0.48,4,204,3,0,0,0,technical,medium
0.91,0.61,4,135,10,0,0,0,accounting,medium
0.34,0.39,2,136,3,0,0,0,sales,medium
0.4,0.45,2,142,3,0,1,0,technical,low
0.19,0.98,5,226,4,1,0,0,accounting,low
0.6,0.94,4,160,2,0,0,0,support,medium
0.37,0.46,2,129,3,0,1,0,accounting,low
0.09,0.94,6,283,5,0,1,0,IT,low
0.93,0.99,4,136,4,0,0,0,hr,low
0.85,0.85,5,267,5,0,1,0,support,medium
0.26,0.67,2,242,6,0,0,0,technical,low
0.69,0.53,3,142,3,0,0,0,support,low
0.6,0.98,4,146,10,0,0,0,technical,low
0.87,0.92,4,263,3,0,0,0,management,medium
0.44,0.57,2,131,3,0,1,0,sales,low
0.09,0.79,6,275,4,0,1,0,sales,low
0.44,0.53,2,127,3,0,1,0,RandD,medium
0.4,0.46,2,143,3,0,1,0,hr,medium
0.95,0.8,3,225,2,0,0,0,sales,high
0.83,1,5,263,5,0,1,0,technical,medium
0.68,0.75,4,258,3,0,0,0,management,high
0.21,0.65,5,223,3,1,0,0,sales,low
0.44,0.51,2,156,3,0,1,0,technical,high
0.93,0.97,3,256,2,1,0,0,product_mng,low
0.36,0.48,2,156,3,0,1,0,accounting,high
0.67,0.61,4,140,2,0,0,0,sales,low
0.5,0.51,5,134,3,0,0,0,product_mng,low
0.42,0.44,3,183,2,0,0,0,product_mng,medium
0.84,0.99,4,262,6,0,1,0,accounting,medium
0.42,1,3,202,3,0,1,0,sales,medium
0.89,0.98,4,242,6,0,1,0,marketing,low
0.41,0.56,2,160,3,0,1,0,sales,low
0.96,0.45,6,232,2,1,0,0,product_mng,low
0.81,0.97,5,230,5,0,1,0,support,low
0.57,0.48,2,194,2,0,0,0,IT,low
0.77,0.55,3,217,3,0,0,0,support,medium
0.68,0.97,3,174,2,0,0,0,support,low
0.11,0.94,7,280,5,0,1,0,support,low
0.41,0.4,2,194,2,0,0,0,sales,low
0.86,0.95,5,269,6,0,1,0,sales,medium
0.84,0.97,5,256,5,0,1,0,support,low
0.75,0.85,5,267,5,0,1,0,support,low
0.62,0.53,3,141,3,0,0,0,sales,low
0.81,0.92,5,239,5,0,1,0,product_mng,low
0.69,0.65,4,232,2,1,0,0,sales,low
0.95,0.77,5,199,10,1,0,0,sales,medium
0.45,0.46,2,146,3,0,1,0,technical,low
0.4,0.46,2,131,3,0,1,0,technical,low
0.93,0.97,4,158,3,1,0,0,technical,medium
0.76,0.99,3,133,4,0,0,0,sales,low
0.14,0.7,5,236,3,0,1,0,sales,medium
0.53,0.53,4,205,3,0,0,0,sales,low
0.16,0.98,5,284,5,0,0,0,IT,medium
0.6,0.85,3,250,2,0,1,0,support,low
0.88,0.91,4,234,6,0,1,0,technical,low
0.89,0.91,5,260,5,0,1,0,sales,low
0.4,0.52,2,147,3,0,1,0,product_mng,medium
0.9,0.64,4,209,4,0,0,0,sales,low
0.41,0.56,2,133,3,0,1,0,hr,medium
0.93,0.77,5,106,5,0,0,0,technical,medium
0.9,0.51,4,137,6,0,0,0,sales,medium
0.79,0.65,3,235,10,0,0,0,technical,low
0.76,0.68,4,189,2,1,0,0,IT,medium
0.1,0.93,7,258,4,0,1,0,technical,low
0.77,0.57,3,189,2,0,0,0,sales,medium
0.5,0.73,4,237,2,0,0,0,support,medium
0.77,1,5,229,5,0,1,0,management,low
0.44,0.9,4,117,3,0,0,0,sales,medium
0.77,0.67,3,186,2,0,0,0,technical,low
0.1,0.83,6,292,4,0,1,0,support,low
0.75,1,4,135,4,0,0,0,technical,low
0.62,0.72,5,180,3,0,0,0,accounting,low
0.11,0.8,6,256,4,0,1,0,IT,low
0.71,0.76,4,148,8,0,0,0,accounting,medium
0.86,0.65,3,161,3,0,0,0,sales,low
0.58,0.87,3,268,2,0,0,0,sales,low
0.82,0.58,5,263,8,0,0,0,IT,medium
0.4,0.46,2,132,3,0,1,0,technical,low
0.76,0.64,3,189,3,0,0,0,accounting,medium
0.74,0.59,4,155,3,0,0,0,support,medium
0.28,0.44,4,170,2,0,0,0,support,low
0.81,0.85,4,134,10,1,0,0,management,medium
0.11,0.87,6,278,5,0,1,0,technical,low
0.91,0.89,4,144,3,1,0,0,technical,low
0.71,0.66,3,238,2,0,0,0,technical,low
0.55,0.49,3,152,2,0,0,0,technical,medium
0.82,0.68,2,285,2,0,0,0,support,medium
0.69,0.87,3,202,2,0,0,0,sales,medium
0.1,0.8,6,261,4,0,1,0,RandD,low
0.37,0.49,2,130,3,0,1,0,technical,low
0.53,0.79,3,221,10,1,0,0,sales,medium
0.87,0.6,5,165,2,1,0,0,marketing,high
0.43,0.51,2,149,3,1,1,0,accounting,medium
0.65,0.68,4,128,5,0,0,0,product_mng,low
0.61,0.48,3,250,2,0,0,0,sales,low
0.98,0.78,4,155,3,1,0,0,technical,low
0.11,0.84,6,252,4,0,1,0,technical,low
0.89,0.95,4,275,5,0,1,0,technical,medium
0.62,0.9,4,155,4,0,0,0,sales,low
0.09,0.95,7,256,4,0,1,0,marketing,medium
0.82,0.86,5,257,5,0,1,0,sales,low
0.75,0.73,4,274,2,0,0,0,RandD,low
0.61,0.87,5,174,4,0,0,0,sales,medium
0.82,0.97,5,263,5,0,1,0,technical,medium
0.96,0.92,4,148,3,0,0,0,technical,medium
0.1,0.93,6,299,4,0,1,0,technical,low
0.11,0.88,7,253,4,0,1,0,hr,low
0.58,0.77,4,145,3,1,0,0,support,low
0.45,0.55,2,148,3,0,1,0,sales,low
0.51,0.69,3,212,3,0,0,0,sales,low
0.86,0.72,4,167,2,0,0,0,sales,low
0.11,0.89,6,301,4,0,1,0,sales,medium
0.38,0.52,2,153,3,0,1,0,support,low
0.78,0.69,4,202,3,0,0,0,product_mng,low
0.1,0.9,7,269,4,0,1,0,accounting,medium
0.85,0.95,5,236,5,0,1,0,hr,low
0.39,0.52,2,134,3,0,1,0,technical,low
0.82,1,4,229,6,0,1,0,hr,medium
0.38,0.54,2,150,3,0,1,0,sales,medium
0.11,0.83,6,268,4,0,1,0,product_mng,low
0.6,0.87,4,227,3,1,0,0,technical,medium
0.87,0.73,5,184,3,0,0,0,product_mng,low
0.76,0.5,3,156,3,1,0,0,support,medium
0.79,0.9,5,263,5,0,1,0,sales,medium
0.93,0.75,5,143,3,0,0,0,support,low
0.92,0.49,3,240,2,0,0,0,hr,low
0.48,0.9,4,201,4,0,0,0,marketing,medium
0.11,0.79,6,247,4,0,1,0,RandD,medium
0.64,0.64,2,190,3,0,0,0,sales,low
0.45,0.45,2,140,3,0,1,0,product_mng,low
0.57,0.72,4,214,2,1,0,0,sales,low
0.74,1,4,253,5,0,1,0,sales,low
0.89,1,5,246,5,0,1,0,sales,low
0.68,0.54,3,251,2,0,0,0,RandD,medium
0.38,0.53,2,136,3,0,1,0,product_mng,medium
0.79,0.61,4,173,2,0,0,0,product_mng,low
0.4,0.5,2,127,3,0,1,0,IT,low
0.6,0.6,3,258,3,0,0,0,sales,low
0.4,0.46,2,141,3,0,1,0,marketing,low
0.78,0.5,4,212,2,0,0,0,sales,medium
0.81,0.62,3,100,3,0,0,0,sales,low
0.4,0.5,2,136,3,0,1,0,marketing,low
0.79,0.62,5,167,3,0,0,0,sales,low
0.61,0.9,2,142,3,0,0,0,marketing,high
0.36,0.5,2,132,3,0,1,0,technical,low
0.39,0.54,2,158,3,0,1,0,support,low
0.1,0.81,6,269,4,0,1,0,accounting,medium
0.97,0.41,5,135,6,0,0,0,sales,medium
0.67,0.67,4,141,2,1,0,0,sales,low
0.47,0.43,4,246,3,0,0,0,support,low
0.56,0.81,3,145,2,0,0,0,product_mng,low
0.39,0.56,2,126,3,0,1,0,hr,low
0.98,0.84,3,286,4,0,0,0,technical,medium
0.4,0.46,2,144,3,0,1,0,RandD,low
0.55,0.72,3,110,3,0,0,0,support,medium
0.6,0.53,2,235,7,0,0,0,IT,medium
0.83,0.52,2,149,2,1,0,0,sales,low
0.99,0.72,3,119,2,1,0,0,marketing,low
0.1,0.86,6,266,4,1,1,0,technical,low
0.1,0.85,6,297,5,0,1,0,sales,high
0.33,0.41,2,198,4,0,0,0,technical,medium
0.59,0.75,2,156,3,0,0,0,technical,medium
